name,rating,snippet,temp_text,stemmed_text,tokenized_text,cleaned_text
Tutik Susilowati,5.0,Kampus yg cukup terbaik,kampus terbaik,kampus baik,"['kampus', 'baik']","['kampus', 'baik']"
Bagus Sujaka,5.0,Baik,,,[],[]
Pipit Syamsudin,4.0,Untuk menghubungi pihak kampus via telpon sangat sangat susah...bagaimana dapat informasi lain selain google dan belum di update berita terkininya,menghubungi kampus via telpon susahbagaimana informasi google update berita terkininya,hubung kampus via telpon susahbagaimana informasi google update berita kini,"['hubung', 'kampus', 'via', 'telpon', 'susahbagaimana', 'informasi', 'google', 'update', 'berita', 'kini']","['hubung', 'kampus', 'via', 'telpon', 'susahbagaimana', 'informasi', 'google', 'update', 'berita', 'kini']"
Mohammad Gunawan,5.0,Ok bngt buat referensi,ok bngt referensi,ok bngt referensi,"['ok', 'bngt', 'referensi']","['ok', 'bngt', 'referensi']"
agung marhaenis,4.0,Lokasi di Simprug.  Kalo tanpa G maps entah sampai atau tidak ke sini.,lokasi simprug g maps,lokasi simprug g maps,"['lokasi', 'simprug', 'g', 'maps']","['lokasi', 'simprug', 'g', 'maps']"
Budi Permono,5.0,Lumayan buat ekonomi menengah terjangkau,lumayan ekonomi menengah terjangkau,lumayan ekonomi tengah jangkau,"['lumayan', 'ekonomi', 'tengah', 'jangkau']","['lumayan', 'ekonomi', 'tengah', 'jangkau']"
Ahmad Maulana,4.0,Cukup baik,,,[],[]
Sukirno Gojek,5.0,Okay siiip bosss mantapppp... security-nya cepat tanggap dan sopan kepada pengunjung nya.. okay'siiiiip bos'.,okay siiip bosss mantapppp securitynya cepat tanggap sopan pengunjung okaysiiiiip bos,okay siiip bosss mantapppp securitynya cepat tanggap sopan unjung okaysiiiiip bos,"['okay', 'siiip', 'bosss', 'mantapppp', 'securitynya', 'cepat', 'tanggap', 'sopan', 'unjung', 'okaysiiiiip', 'bos']","['okay', 'siiip', 'bosss', 'mantapppp', 'securitynya', 'cepat', 'tanggap', 'sopan', 'unjung', 'okaysiiiiip', 'bos']"
Satpam Auto2000,5.0,"Masa kecilku TK, SD, SMP dan STM, lalu pindah tahun 1989...",kecilku tk sd smp stm pindah 1989,kecil tk sd smp stm pindah 1989,"['kecil', 'tk', 'sd', 'smp', 'stm', 'pindah', '1989']","['kecil', 'tk', 'sd', 'smp', 'stm', 'pindah', '1989']"
Desi Suarsih Wibawa,5.0,Bukber,bukber,bukber,['bukber'],['bukber']
Rista Benu,5.0,nice. smoga bsa msuk,nice smoga bsa msuk,nice smoga bsa msuk,"['nice', 'smoga', 'bsa', 'msuk']","['nice', 'smoga', 'bsa', 'msuk']"
Rudiyanto Romadhon,5.0,Jalanan bebas dari macet udara masih asri,jalanan bebas macet udara asri,jalan bebas macet udara asri,"['jalan', 'bebas', 'macet', 'udara', 'asri']","['jalan', 'bebas', 'macet', 'udara', 'asri']"
Awaluddin Lubis,5.0,Universitas dengan Sarana Dan prasarana yg sangat Memadai,universitas sarana prasarana memadai,universitas sarana prasarana pada,"['universitas', 'sarana', 'prasarana', 'pada']","['universitas', 'sarana', 'prasarana', 'pada']"
net2netnews,5.0,Bismillah....semoga di terima di Universitas ini....Amminn....,bismillahsemoga terima universitas iniamminn,bismillahsemoga terima universitas iniamminn,"['bismillahsemoga', 'terima', 'universitas', 'iniamminn']","['bismillahsemoga', 'terima', 'universitas', 'iniamminn']"
suli “Pool Shop”,5.0,smoga anak saya bisa masuk di universitas pertamina tahun ini.,smoga anak masuk universitas pertamina,smoga anak masuk universitas pertamina,"['smoga', 'anak', 'masuk', 'universitas', 'pertamina']","['smoga', 'anak', 'masuk', 'universitas', 'pertamina']"
Jutono Dewa Kelana,5.0,Semoga menjadi universtas yg menjadi tujuan dan cita2 anak saya,semoga universtas tujuan cita2 anak,moga universtas tuju cita2 anak,"['moga', 'universtas', 'tuju', 'cita2', 'anak']","['moga', 'universtas', 'tuju', 'cita2', 'anak']"
Arfan Maruf,3.0,Lokasi berada di jln teuku nyak arief,lokasi jln teuku nyak arief,lokasi jln teuku nyak arief,"['lokasi', 'jln', 'teuku', 'nyak', 'arief']","['lokasi', 'jln', 'teuku', 'nyak', 'arief']"
salman alfarizi karim,5.0,Moch Ilham Aillanajah Ra 2018 😇,moch ilham aillanajah ra 2018 ,moch ilham aillanajah ra 2018,"['moch', 'ilham', 'aillanajah', 'ra', '2018']","['moch', 'ilham', 'aillanajah', 'ra', '2018']"
yoshua suratno,1.0,cp nya ga ngerespon udh hampir sebulan cumwn dibalas sepatah kata,cp ga ngerespon udh sebulan cumwn dibalas sepatah,cp ga ngerespon udh bulan cumwn balas patah,"['cp', 'ga', 'ngerespon', 'udh', 'bulan', 'cumwn', 'balas', 'patah']","['cp', 'ga', 'ngerespon', 'udh', 'bulan', 'cumwn', 'balas', 'patah']"
Rosyad H Mohammad,1.0,Bagian administrasinya sangat tidak professional.,administrasinya professional,administrasi professional,"['administrasi', 'professional']","['administrasi', 'professional']"
Asti Junitasari,5.0,Tempatnya bagus bersih,tempatnya bagus bersih,tempat bagus bersih,"['tempat', 'bagus', 'bersih']","['tempat', 'bagus', 'bersih']"
mifakhul arif,5.0,"Gps akurat dan tepat buat ngebit, 😂😁😂",gps akurat ngebit ,gps akurat ngebit,"['gps', 'akurat', 'ngebit']","['gps', 'akurat', 'ngebit']"
Tunggul Mirza Pratama,5.0,semoga bisa jadi yang terbaik disini,semoga terbaik,moga baik,"['moga', 'baik']","['moga', 'baik']"
Syafruddin Din,5.0,Ramah n fast respons,ramah n fast respons,ramah n fast respons,"['ramah', 'n', 'fast', 'respons']","['ramah', 'n', 'fast', 'respons']"
Ponimin jatiwiseso,4.0,Tempat parkir lumayan nyaman,parkir lumayan nyaman,parkir lumayan nyaman,"['parkir', 'lumayan', 'nyaman']","['parkir', 'lumayan', 'nyaman']"
Andriani Andri,5.0,Semoga Universitas Pertamina menjadi unggulan dibidang perminyakan Indonesia,semoga universitas pertamina unggulan dibidang perminyakan indonesia,moga universitas pertamina unggul bidang minyak indonesia,"['moga', 'universitas', 'pertamina', 'unggul', 'bidang', 'minyak', 'indonesia']","['moga', 'universitas', 'pertamina', 'unggul', 'bidang', 'minyak', 'indonesia']"
Paryo Sariman,5.0,Ponakan ku... kuliah di sini.PE,ponakan ku kuliah sinipe,ponakan ku kuliah sinipe,"['ponakan', 'ku', 'kuliah', 'sinipe']","['ponakan', 'ku', 'kuliah', 'sinipe']"
Haikal Qizra,4.0,kepengen kuliah di UNIVERSITAS PERTAMINA,kepengen kuliah universitas pertamina,ken kuliah universitas pertamina,"['ken', 'kuliah', 'universitas', 'pertamina']","['ken', 'kuliah', 'universitas', 'pertamina']"
Siswandi,5.0,Bagus  Sekali  TempatNya,bagus tempatnya,bagus tempat,"['bagus', 'tempat']","['bagus', 'tempat']"
Yand Praja,5.0,"Semoga semakin Jaya, Amiiin YRA",semoga jaya amiiin yra,moga jaya amiiin yra,"['moga', 'jaya', 'amiiin', 'yra']","['moga', 'jaya', 'amiiin', 'yra']"
Ridwan Abdurrohim,5.0,Semoga saja saya keterima di Universitas Pertamina (Petroleum Engineering),semoga keterima universitas pertamina petroleum engineering,moga terima universitas pertamina petroleum engineering,"['moga', 'terima', 'universitas', 'pertamina', 'petroleum', 'engineering']","['moga', 'terima', 'universitas', 'pertamina', 'petroleum', 'engineering']"
Arya Dhaneswara,5.0,Kampusnya keren & angkatan pertama,kampusnya keren angkatan,kampus keren angkat,"['kampus', 'keren', 'angkat']","['kampus', 'keren', 'angkat']"
Ali Qmoenk,5.0,Tempatnya ok,tempatnya ok,tempat ok,"['tempat', 'ok']","['tempat', 'ok']"
Alan Muzelan vlog,5.0,Bagus kerja nanti bisa langsung di pertamina,bagus kerja langsung pertamina,bagus kerja langsung pertamina,"['bagus', 'kerja', 'langsung', 'pertamina']","['bagus', 'kerja', 'langsung', 'pertamina']"
Indra Jay Awank,3.0,Lewat doang wkwk,doang wkwk,doang wkwk,"['doang', 'wkwk']","['doang', 'wkwk']"
Ananda Bagus Amirul Muttaqien,5.0,Luas. Tempat menimba ilmu,luas menimba ilmu,luas timba ilmu,"['luas', 'timba', 'ilmu']","['luas', 'timba', 'ilmu']"
Supriyoto Patra,4.0,Tempatnya nyaman,tempatnya nyaman,tempat nyaman,"['tempat', 'nyaman']","['tempat', 'nyaman']"
Febri Ariyanti,5.0,"kampus baru, namun perkembangannya cukup pesat",kampus perkembangannya pesat,kampus kembang pesat,"['kampus', 'kembang', 'pesat']","['kampus', 'kembang', 'pesat']"
ERLIS NIRZA,4.0,Satu Area dengan Gedung Wanita Patra Pertamina Simprug,area gedung wanita patra pertamina simprug,area gedung wanita patra pertamina simprug,"['area', 'gedung', 'wanita', 'patra', 'pertamina', 'simprug']","['area', 'gedung', 'wanita', 'patra', 'pertamina', 'simprug']"
Tri Wiyono,5.0,Pelayanan memuaskan..,pelayanan memuaskan,layan muas,"['layan', 'muas']","['layan', 'muas']"
TM HUSNI ANINDRA PUTRA,5.0,Tempat parkirnya luas,parkirnya luas,parkir luas,"['parkir', 'luas']","['parkir', 'luas']"
Muhtarom Jaksel,5.0,Bagus cerah sesuae mep,bagus cerah sesuae mep,bagus cerah sesuae mep,"['bagus', 'cerah', 'sesuae', 'mep']","['bagus', 'cerah', 'sesuae', 'mep']"
Perdana Mandiri,5.0,Bagus sekali,bagus,bagus,['bagus'],['bagus']
GOLD channel (Julianto),5.0,Universitas pertamina mempunyai fasilitas yang lengkap,universitas pertamina fasilitas lengkap,universitas pertamina fasilitas lengkap,"['universitas', 'pertamina', 'fasilitas', 'lengkap']","['universitas', 'pertamina', 'fasilitas', 'lengkap']"
Elvin Nurgulam Qurbani,5.0,👍, ,,[],[]
yudistira,5.0,Plc Panas,plc panas,plc panas,"['plc', 'panas']","['plc', 'panas']"
Ryan Pribadi,5.0,Universitas swasta dibawah naungan Yayasan Pertamina.,universitas swasta dibawah naungan yayasan pertamina,universitas swasta bawah naung yayasan pertamina,"['universitas', 'swasta', 'bawah', 'naung', 'yayasan', 'pertamina']","['universitas', 'swasta', 'bawah', 'naung', 'yayasan', 'pertamina']"
AndhiniMauliya AyuRengganis,5.0,Universitas yang sangat bagus,universitas bagus,universitas bagus,"['universitas', 'bagus']","['universitas', 'bagus']"
Ridwan Affandi,5.0,Mantab..,mantab,mantab,['mantab'],['mantab']
Parligan Hatorangan,5.0,Rs darurat simprug,rs darurat simprug,rs darurat simprug,"['rs', 'darurat', 'simprug']","['rs', 'darurat', 'simprug']"
Uday Hudaefah Machrus,5.0,👍👍👍, ,,[],[]
Andika bambang Prasetyo,5.0,Bongkar muat mesin medis,bongkar muat mesin medis,bongkar muat mesin medis,"['bongkar', 'muat', 'mesin', 'medis']","['bongkar', 'muat', 'mesin', 'medis']"
raffie fiby,5.0,"Nyaman,, rapih,, dan bersih",nyaman rapih bersih,nyaman rapih bersih,"['nyaman', 'rapih', 'bersih']","['nyaman', 'rapih', 'bersih']"
Amirullah Amir,5.0,Semoga saya dicair amin,semoga dicair amin,moga cair amin,"['moga', 'cair', 'amin']","['moga', 'cair', 'amin']"
mas Ertanto,5.0,Mantab...,mantab,mantab,['mantab'],['mantab']
KESET WELCOME,5.0,Zona merah covid,zona merah covid,zona merah covid,"['zona', 'merah', 'covid']","['zona', 'merah', 'covid']"
Julian Bangga M,5.0,Terbaik,terbaik,baik,['baik'],['baik']
Sang Kelana,5.0,Oke,oke,oke,['oke'],['oke']
Wala Adisucipto,4.0,👍, ,,[],[]
Maruli Sihotang,5.0,"Ramah lingkungan,,,",ramah lingkungan,ramah lingkung,"['ramah', 'lingkung']","['ramah', 'lingkung']"
Y. Meyling,5.0,Teknik Geologi '16,teknik geologi 16,teknik geologi 16,"['teknik', 'geologi', '16']","['teknik', 'geologi', '16']"
F Rezii,5.0,👍👍, ,,[],[]
mahdi herawan,5.0,👍👍, ,,[],[]
Farhan Andi Abdillah,5.0,Kampus Tercinta,kampus tercinta,kampus cinta,"['kampus', 'cinta']","['kampus', 'cinta']"
luhut sihombing17,5.0,Kerennn,kerennn,kerennn,['kerennn'],['kerennn']
Sapto Budiarto,5.0,Kakak saya diterima di Universitas Pertamina.,kakak diterima universitas pertamina,kakak terima universitas pertamina,"['kakak', 'terima', 'universitas', 'pertamina']","['kakak', 'terima', 'universitas', 'pertamina']"
Arnold Edward,4.0,Oke,oke,oke,['oke'],['oke']
Yos Sudarman Lumbantoruan,5.0,Rheiner belajar renang,rheiner belajar renang,rheiner ajar renang,"['rheiner', 'ajar', 'renang']","['rheiner', 'ajar', 'renang']"
Ko 2,5.0,Fasilitas komplt,fasilitas komplt,fasilitas komplt,"['fasilitas', 'komplt']","['fasilitas', 'komplt']"
safrizal “ANT Chanel” antoni,5.0,Mantul untuk ivent dimari,mantul ivent dimari,mantul ivent mari,"['mantul', 'ivent', 'mari']","['mantul', 'ivent', 'mari']"
Ari Bawono,5.0,Mantap,mantap,mantap,['mantap'],['mantap']
Omzam Satria,5.0,Pilih grabBike,pilih grabbike,pilih grabbike,"['pilih', 'grabbike']","['pilih', 'grabbike']"
Khilmi Aziz,5.0,tunggu aku,tunggu,tunggu,['tunggu'],['tunggu']
Andika Lucky Irawan,5.0,Kampus yang ada di Jakarta Selatan,kampus jakarta selatan,kampus jakarta selatan,"['kampus', 'jakarta', 'selatan']","['kampus', 'jakarta', 'selatan']"
Nur Rhany,5.0,Titik bagus,titik bagus,titik bagus,"['titik', 'bagus']","['titik', 'bagus']"
Manalu Rambe,5.0,Strategis dan visi jelas,strategis visi,strategis visi,"['strategis', 'visi']","['strategis', 'visi']"
Must Hasan,4.0,Zona rawan..,zona rawan,zona rawan,"['zona', 'rawan']","['zona', 'rawan']"
erick aakk,5.0,Bismillah teknik mesin,bismillah teknik mesin,bismillah teknik mesin,"['bismillah', 'teknik', 'mesin']","['bismillah', 'teknik', 'mesin']"
Fhacrul Slavinovic,5.0,Keren,keren,keren,['keren'],['keren']
Gobox.jkt.2064 Driver,5.0,Suka,suka,suka,['suka'],['suka']
Raditya Efendi,5.0,Lumayan,lumayan,lumayan,['lumayan'],['lumayan']
Tutut Wijaya,5.0,Kampus istimewa,kampus istimewa,kampus istimewa,"['kampus', 'istimewa']","['kampus', 'istimewa']"
Samsudar Driver,5.0,Bagus,bagus,bagus,['bagus'],['bagus']
Iwan 7474,5.0,Yess,yess,yess,['yess'],['yess']
ilham hidayat,5.0,Mantab,mantab,mantab,['mantab'],['mantab']
Stefanus Himawan,5.0,Nyaman,nyaman,nyaman,['nyaman'],['nyaman']
Daun pisang,5.0,Tutup untuk sementara,tutup,tutup,['tutup'],['tutup']
Sukma Serua,5.0,Campus favorit,campus favorit,campus favorit,"['campus', 'favorit']","['campus', 'favorit']"
Irsyad Hawari,5.0,Kampus amazing,kampus amazing,kampus amazing,"['kampus', 'amazing']","['kampus', 'amazing']"
Tedy Hermawan35,4.0,Tutup,tutup,tutup,['tutup'],['tutup']
Luqman Abd,5.0,univ bagus,univ bagus,univ bagus,"['univ', 'bagus']","['univ', 'bagus']"
Ahmad Zulfadli,5.0,Wow,wow,wow,['wow'],['wow']
Dadang Suryadi,5.0,Mantap,mantap,mantap,['mantap'],['mantap']
iJo Lumut,5.0,Mantap,mantap,mantap,['mantap'],['mantap']
BASKI TV,5.0,Bagus,bagus,bagus,['bagus'],['bagus']
Umayah Erwin Dalimunthe Maya,2.0,Bagus,bagus,bagus,['bagus'],['bagus']
Kevin Armeldo,5.0,"Will be top global university in 2035. Subsidiary of Pertamina Persero under Pertamina Foundation. Have standart national swimming pool, sport center (basketball, volleyball, martialarts, badminton, soccer field). Advanced lab technology, have renewable technology like windturbine and solar panel. All lecturer minimum S3 or S2 advance. Have good and vast canteen.",will be top global university in 2035 subsidiary of pertamina persero under pertamina foundation have standart national swimming pool sport center basketball volleyball martialarts badminton soccer field advanced lab technology have renewable technology like windturbine and solar panel all lecturer minimum s3 or s2 advance have good and vast canteen,will be top global university in 2035 subsidiary of pertamina persero under pertamina foundation have standart national swimming pool sport center basketball volleyball martialarts badminton soccer field advanced lab technology have renewable technology like windturbine and solar panel all lecturer minimum s3 or s2 advance have good and vast canteen,"['will', 'be', 'top', 'global', 'university', 'in', '2035', 'subsidiary', 'of', 'pertamina', 'persero', 'under', 'pertamina', 'foundation', 'have', 'standart', 'national', 'swimming', 'pool', 'sport', 'center', 'basketball', 'volleyball', 'martialarts', 'badminton', 'soccer', 'field', 'advanced', 'lab', 'technology', 'have', 'renewable', 'technology', 'like', 'windturbine', 'and', 'solar', 'panel', 'all', 'lecturer', 'minimum', 's3', 'or', 's2', 'advance', 'have', 'good', 'and', 'vast', 'canteen']","['will', 'be', 'top', 'global', 'university', 'in', '2035', 'subsidiary', 'of', 'pertamina', 'persero', 'under', 'pertamina', 'foundation', 'have', 'standart', 'national', 'swimming', 'pool', 'sport', 'center', 'basketball', 'volleyball', 'martialarts', 'badminton', 'soccer', 'field', 'advanced', 'lab', 'technology', 'have', 'renewable', 'technology', 'like', 'windturbine', 'and', 'solar', 'panel', 'all', 'lecturer', 'minimum', 's3', 'or', 's2', 'advance', 'have', 'good', 'and', 'vast', 'canteen']"
Budi Soetjipto,5.0,"A green campus in the middle of the city, equipped with state of the art classrooms and laboratories. Easy access from anywhere.",a green campus in the middle of the city equipped with state of the art classrooms and laboratories easy access from anywhere,a green campus in the middle of the city equipped with state of the art classrooms and laboratories easy access from anywhere,"['a', 'green', 'campus', 'in', 'the', 'middle', 'of', 'the', 'city', 'equipped', 'with', 'state', 'of', 'the', 'art', 'classrooms', 'and', 'laboratories', 'easy', 'access', 'from', 'anywhere']","['a', 'green', 'campus', 'in', 'the', 'middle', 'of', 'the', 'city', 'equipped', 'with', 'state', 'of', 'the', 'art', 'classrooms', 'and', 'laboratories', 'easy', 'access', 'from', 'anywhere']"
Kiflan Yusuf,1.0,how intelligent they are?? well u can see as how they give some information,how intelligent they are well you can see as how they give some information,how intelligent they are well you can see as how they give some information,"['how', 'intelligent', 'they', 'are', 'well', 'you', 'can', 'see', 'as', 'how', 'they', 'give', 'some', 'information']","['how', 'intelligent', 'they', 'are', 'well', 'you', 'can', 'see', 'as', 'how', 'they', 'give', 'some', 'information']"
Siska dewi Paramitha,5.0,"For a new university, It’s so good, the quality of the lecturer is good. The facility is complete and good. All people nice. highly recommend.",for a new university it s so good the quality of the lecturer is good the facility is complete and good all people nice highly recommend,for a new university it s so good the quality of the lecturer is good the facility is complete and good all people nice highly recommend,"['for', 'a', 'new', 'university', 'it', 's', 'so', 'good', 'the', 'quality', 'of', 'the', 'lecturer', 'is', 'good', 'the', 'facility', 'is', 'complete', 'and', 'good', 'all', 'people', 'nice', 'highly', 'recommend']","['for', 'a', 'new', 'university', 'it', 's', 'so', 'good', 'the', 'quality', 'of', 'the', 'lecturer', 'is', 'good', 'the', 'facility', 'is', 'complete', 'and', 'good', 'all', 'people', 'nice', 'highly', 'recommend']"
Kazumi Matsumoto,1.0,My little sister in this uni has been waiting for her professors to grade all the students thesis from last semester. Would not recommend this university. They only want your money,my little sister in this uni has been waiting for her professors to grade all the students thesis from last semester would not recommend this university they only want your money,my little sister in this uni has been waiting for her professors to grade all the students thesis from last semester would not recommend this university they only want your money,"['my', 'little', 'sister', 'in', 'this', 'uni', 'has', 'been', 'waiting', 'for', 'her', 'professors', 'to', 'grade', 'all', 'the', 'students', 'thesis', 'from', 'last', 'semester', 'would', 'not', 'recommend', 'this', 'university', 'they', 'only', 'want', 'your', 'money']","['my', 'little', 'sister', 'in', 'this', 'uni', 'has', 'been', 'waiting', 'for', 'her', 'professors', 'to', 'grade', 'all', 'the', 'students', 'thesis', 'from', 'last', 'semester', 'would', 'not', 'recommend', 'this', 'university', 'they', 'only', 'want', 'your', 'money']"
Muhammad Fakhri Athallah,5.0,University with complete facilities.  Very close to the industrial world.  The lecturers have good quality.,university with complete facilities very close to the industrial world the lecturers have good quality,university with complete facilities very close to the industrial world the lecturers have good quality,"['university', 'with', 'complete', 'facilities', 'very', 'close', 'to', 'the', 'industrial', 'world', 'the', 'lecturers', 'have', 'good', 'quality']","['university', 'with', 'complete', 'facilities', 'very', 'close', 'to', 'the', 'industrial', 'world', 'the', 'lecturers', 'have', 'good', 'quality']"
Nur Joko,5.0,Good,good,good,['good'],['good']
Adita Utami,5.0,Nice place,nice place,nice place,"['nice', 'place']","['nice', 'place']"
goldenboots,5.0,This place was used to be place where we can play soccer. But during the pandemic they switched it to the quarantine center. And I just finish my quarantine there,this place was used to be place where we can play soccer but during the pandemic they switched it to the quarantine center and i just finish my quarantine there,this place was used to be place where we can play soccer but during the pandemic they switched it to the quarantine center and i just finish my quarantine there,"['this', 'place', 'was', 'used', 'to', 'be', 'place', 'where', 'we', 'can', 'play', 'soccer', 'but', 'during', 'the', 'pandemic', 'they', 'switched', 'it', 'to', 'the', 'quarantine', 'center', 'and', 'i', 'just', 'finish', 'my', 'quarantine', 'there']","['this', 'place', 'was', 'used', 'to', 'be', 'place', 'where', 'we', 'can', 'play', 'soccer', 'but', 'during', 'the', 'pandemic', 'they', 'switched', 'it', 'to', 'the', 'quarantine', 'center', 'and', 'i', 'just', 'finish', 'my', 'quarantine', 'there']"
MotoJelajah,5.0,thanks god for the chance we had,thanks god for the chance we had,thanks god for the chance we had,"['thanks', 'god', 'for', 'the', 'chance', 'we', 'had']","['thanks', 'god', 'for', 'the', 'chance', 'we', 'had']"
Zefania Tampi,4.0,"Overall, it has comfortable atmosphere to study",overall it has comfortable atmosphere to study,overall it has comfortable atmosphere to study,"['overall', 'it', 'has', 'comfortable', 'atmosphere', 'to', 'study']","['overall', 'it', 'has', 'comfortable', 'atmosphere', 'to', 'study']"
Christian Manalu,5.0,Good place,good place,good place,"['good', 'place']","['good', 'place']"
Nifada Bintang Perwira,5.0,Not bad lah,not bad,not bad,"['not', 'bad']","['not', 'bad']"
Syaf B,5.0,"Although its still new in public, but the facilities here are good",although its still new in public but the facilities here are good,although its still new in public but the facilities here are good,"['although', 'its', 'still', 'new', 'in', 'public', 'but', 'the', 'facilities', 'here', 'are', 'good']","['although', 'its', 'still', 'new', 'in', 'public', 'but', 'the', 'facilities', 'here', 'are', 'good']"
tria marhendra1711,5.0,Nice place. Hopely my daughter will enjoy,nice place hopely my daughter will enjoy,nice place hopely my daughter will enjoy,"['nice', 'place', 'hopely', 'my', 'daughter', 'will', 'enjoy']","['nice', 'place', 'hopely', 'my', 'daughter', 'will', 'enjoy']"
Marteen,4.0,"Where my nakLanang got his degree at Mechanical Engineering.
Proud of him and this university as global key role in educational institution 💪👍👏",where my naklanang got his degree at mechanical engineering proud of him and this university as global key role in educational institution ,where my naklanang got his degree at mechanical engineering proud of him and this university as global key role in educational institution,"['where', 'my', 'naklanang', 'got', 'his', 'degree', 'at', 'mechanical', 'engineering', 'proud', 'of', 'him', 'and', 'this', 'university', 'as', 'global', 'key', 'role', 'in', 'educational', 'institution']","['where', 'my', 'naklanang', 'got', 'his', 'degree', 'at', 'mechanical', 'engineering', 'proud', 'of', 'him', 'and', 'this', 'university', 'as', 'global', 'key', 'role', 'in', 'educational', 'institution']"
Ghufron Harun,5.0,good remarks good impression. hopefully will be a leading university in future.,good remarks good impression hopefully will be a leading university in future,good remarks good impression hopefully will be a leading university in future,"['good', 'remarks', 'good', 'impression', 'hopefully', 'will', 'be', 'a', 'leading', 'university', 'in', 'future']","['good', 'remarks', 'good', 'impression', 'hopefully', 'will', 'be', 'a', 'leading', 'university', 'in', 'future']"
Hendroirawan Irawan,5.0,Ok,ok,ok,['ok'],['ok']
alfy Ifthikhar,5.0,Educational building for learning the literacy about renewable and conventional energy,educational building for learning the literacy about renewable and conventional energy,educational building for learning the literacy about renewable and conventional energy,"['educational', 'building', 'for', 'learning', 'the', 'literacy', 'about', 'renewable', 'and', 'conventional', 'energy']","['educational', 'building', 'for', 'learning', 'the', 'literacy', 'about', 'renewable', 'and', 'conventional', 'energy']"
Raka Firdaus,5.0,Soon will be 500 World Best University,soon will be 500 world best university,soon will be 500 world best university,"['soon', 'will', 'be', '500', 'world', 'best', 'university']","['soon', 'will', 'be', '500', 'world', 'best', 'university']"
Adana Hasbul,5.0,Be global leaders,be global leaders,be global leaders,"['be', 'global', 'leaders']","['be', 'global', 'leaders']"
Budi Santoso,5.0,Nice place ... Good education ...,nice place good education,nice place good education,"['nice', 'place', 'good', 'education']","['nice', 'place', 'good', 'education']"
A Muhammad Athallah Naufal,5.0,Good environment to study,good environment to study,good environment to study,"['good', 'environment', 'to', 'study']","['good', 'environment', 'to', 'study']"
Jeffry Azhari Rosman,5.0,General Training Volunteer Asian Games 2018,general training volunteer asian games 2018,general training volunteer asi games 2018,"['general', 'training', 'volunteer', 'asi', 'games', '2018']","['general', 'training', 'volunteer', 'asi', 'games', '2018']"
Romie rivai,4.0,Very accurate,very accurate,very accurate,"['very', 'accurate']","['very', 'accurate']"
Alhani Yandi,5.0,It's a great university,its a great university,its a great university,"['its', 'a', 'great', 'university']","['its', 'a', 'great', 'university']"
Een Arin Pakaludin,5.0,Good place to study,good place to study,good place to study,"['good', 'place', 'to', 'study']","['good', 'place', 'to', 'study']"
Ferry Berti,5.0,Clean and safely area,clean and safely area,clean and safely area,"['clean', 'and', 'safely', 'area']","['clean', 'and', 'safely', 'area']"
Osund Channel,5.0,Good University,good university,good university,"['good', 'university']","['good', 'university']"
Muhammad Ismi Afif,5.0,Beautiful moment when sunset,beautiful moment when sunset,beautiful moment when sunset,"['beautiful', 'moment', 'when', 'sunset']","['beautiful', 'moment', 'when', 'sunset']"
Tarsama Kiopas,5.0,Ist okay,ist okay,ist okay,"['ist', 'okay']","['ist', 'okay']"
Diesy S.,3.0,i'm sweating inside 😓,im sweating inside ,im sweating inside,"['im', 'sweating', 'inside']","['im', 'sweating', 'inside']"
Reki Detiar,3.0,See u next week,see you next week,see you next week,"['see', 'you', 'next', 'week']","['see', 'you', 'next', 'week']"
The HAZ Family,3.0,Thank youuuuuu,thank youuuuuu,thank youuuuuu,"['thank', 'youuuuuu']","['thank', 'youuuuuu']"
ALFADI SUDARMA,5.0,Petroleum Engineer,petroleum,petroleum,['petroleum'],['petroleum']
Alfan Dwi Jalaputra,5.0,IR 2016,2016,2016,['2016'],['2016']
Sunarto Narto,4.0,Mantułl,,,[],[]
Mahendra Ajalah,5.0,Good campus,good campus,good campus,"['good', 'campus']","['good', 'campus']"
Eduardus Budi,5.0,Nice campus,nice campus,nice campus,"['nice', 'campus']","['nice', 'campus']"
Auditya Fernanda,5.0,Calon Maba,maba,maba,['maba'],['maba']
Noi Rp97,5.0,Ok,ok,ok,['ok'],['ok']
Armand Fauzi,5.0,Good!,good,good,['good'],['good']
broy deleo,5.0,Ml 😋,,,[],[]
Milzam Hutomo,5.0,Nice place,nice place,nice place,"['nice', 'place']","['nice', 'place']"
Bella asyia Alwi,5.0,Pcu,,,[],[]
Nyoman Artha,5.0,Top,top,top,['top'],['top']
Gunawan ST,1.0,Good ... University,good university,good university,"['good', 'university']","['good', 'university']"
Preloved Perfumes,5.0,I like this campus,i like this campus,i like this campus,"['i', 'like', 'this', 'campus']","['i', 'like', 'this', 'campus']"
Viniii Andrin,5.0,Nice,nice,nice,['nice'],['nice']
Alam Official,5.0,UP,up,up,['up'],['up']
Muhammad Rizky Hafizha,5.0,Maba HI'16,maba,maba,['maba'],['maba']
Azib Burrohman,5.0,The Best University,the best university,the best university,"['the', 'best', 'university']","['the', 'best', 'university']"
Gb Jit,5.0,Ok,ok,ok,['ok'],['ok']
TAEKWONDO INDONESIA CR87,5.0,Good😘👍🏻👍🏻👍🏻,,,[],[]
Rian Cahya Rohmana,5.0,Good,good,good,['good'],['good']
Gb Jkt,5.0,Ok,ok,ok,['ok'],['ok']
Broto Adiseto,5.0,Good,good,good,['good'],['good']
